time	V(out)
Step Information: Cx=10f  (Run: 1/11)
5.444501953721659e-004	2.979587e+000
5.484501953721658e-004	2.979590e+000
5.524501953721659e-004	2.979594e+000
5.536728023417834e-004	2.979620e+000
5.539292659509416e-004	2.979666e+000
5.540543957181252e-004	2.979711e+000
5.541047153883600e-004	2.979723e+000
5.541359414133827e-004	2.979722e+000
5.542079426379094e-004	2.979707e+000
5.542403602830162e-004	2.979699e+000
5.542771638403943e-004	2.979690e+000
5.543507709551504e-004	2.979675e+000
5.544177393035380e-004	2.979663e+000
5.544984526893911e-004	2.979650e+000
5.545961124557537e-004	2.979639e+000
5.546586886005224e-004	2.979633e+000
5.547737588371718e-004	2.979625e+000
5.548976215596501e-004	2.979618e+000
5.550919963787720e-004	2.979612e+000
5.553081310458630e-004	2.979608e+000
5.557850937121801e-004	2.979605e+000
5.572779802265584e-004	2.979604e+000
5.583409656951060e-004	2.979604e+000
5.604669366322013e-004	2.979604e+000
5.636861781850507e-004	2.979604e+000
5.676861781850507e-004	2.979605e+000
5.716525715104388e-004	2.979609e+000
5.733035823301036e-004	2.979611e+000
5.743927830790380e-004	2.979616e+000
5.748049292627152e-004	2.979619e+000
5.750865314094625e-004	2.979618e+000
5.757110388629820e-004	2.979621e+000
5.759199523057365e-004	2.979616e+000
5.761902704479406e-004	2.979604e+000
5.762327021258540e-004	2.979602e+000
5.762599351406808e-004	2.979603e+000
5.762848891061912e-004	2.979609e+000
5.763046127666869e-004	2.979619e+000
5.763213178878197e-004	2.979633e+000
5.763358165450516e-004	2.979654e+000
5.763481936616176e-004	2.979678e+000
5.763581469858071e-004	2.979705e+000
5.763671647222844e-004	2.979736e+000
5.763769360909750e-004	2.979780e+000
5.763897543045788e-004	2.979856e+000
5.764054416010911e-004	2.979984e+000
5.764240673780132e-004	2.980196e+000
5.764455646795354e-004	2.980539e+000
5.764710791592080e-004	2.981080e+000
5.764979463897781e-004	2.981781e+000
5.765365705289828e-004	2.982882e+000
5.765764682596857e-004	2.983934e+000
5.766213467421605e-004	2.984850e+000
5.766652000091516e-004	2.985384e+000
5.767180302503481e-004	2.985535e+000
5.767960181892226e-004	2.985103e+000
5.768781892260935e-004	2.984129e+000
5.769557420599291e-004	2.982923e+000
5.770409465732369e-004	2.981499e+000
5.771192310084172e-004	2.980195e+000
5.772068932032378e-004	2.978735e+000
5.773143844162380e-004	2.976941e+000
5.774524135325556e-004	2.974784e+000
5.775306131011531e-004	2.973857e+000
5.775902478082452e-004	2.973523e+000
5.776405709916649e-004	2.973607e+000
5.776826526727957e-004	2.974022e+000
5.777303984794014e-004	2.974877e+000
5.777741581648172e-004	2.975933e+000
5.778133367261195e-004	2.976990e+000
5.778446541229711e-004	2.977792e+000
5.778800790121843e-004	2.978544e+000
5.779178376276438e-004	2.979126e+000
5.779573765243747e-004	2.979502e+000
5.779987220775214e-004	2.979714e+000
5.780140857782683e-004	2.979751e+000
5.780349308766323e-004	2.979764e+000
5.780557331843853e-004	2.979757e+000
5.780842755318224e-004	2.979733e+000
5.781151594465505e-004	2.979697e+000
5.781654442609474e-004	2.979643e+000
5.782602616058481e-004	2.979595e+000
5.783809144557202e-004	2.979592e+000
5.787984317228299e-004	2.979607e+000
5.791406925291069e-004	2.979609e+000
5.795087926033229e-004	2.979611e+000
5.802409910830735e-004	2.979614e+000
5.817053880425746e-004	2.979620e+000
5.832119434861522e-004	2.979625e+000
5.850947434609527e-004	2.979630e+000
5.864710313093781e-004	2.979632e+000
5.879313978065811e-004	2.979633e+000
5.890494975121666e-004	2.979634e+000
5.900254036632945e-004	2.979633e+000
5.906947937032483e-004	2.979633e+000
5.912936221149091e-004	2.979633e+000
5.921022174411028e-004	2.979632e+000
5.931326385217291e-004	2.979632e+000
5.946595196333446e-004	2.979631e+000
5.964934972188407e-004	2.979629e+000
5.990701548513695e-004	2.979627e+000
5.996715627575569e-004	2.979627e+000
5.999225568345577e-004	2.979686e+000
5.999789962033239e-004	2.979847e+000
6.000009925318207e-004	2.980036e+000
6.000107053709539e-004	2.980135e+000
6.000151560809199e-004	2.980158e+000
6.000178932383171e-004	2.980164e+000
6.000211385698009e-004	2.980171e+000
6.000243736939867e-004	2.980176e+000
6.000302680475661e-004	2.980179e+000
6.000420567547251e-004	2.980172e+000
6.000546473208392e-004	2.980150e+000
6.000704338820126e-004	2.980103e+000
6.000870388309866e-004	2.980040e+000
6.001051387027438e-004	2.979966e+000
6.001213685189362e-004	2.979900e+000
6.001395215482701e-004	2.979833e+000
6.001806741228193e-004	2.979720e+000
6.002173087818298e-004	2.979658e+000
6.002565670109693e-004	2.979622e+000
6.003030333028351e-004	2.979608e+000
6.003460328460573e-004	2.979610e+000
6.004464144421669e-004	2.979625e+000
6.007596227514208e-004	2.979633e+000
6.014960338948320e-004	2.979631e+000
6.019827473680520e-004	2.979630e+000
6.026924510565869e-004	2.979629e+000
6.041118584336566e-004	2.979626e+000
6.069506731877960e-004	2.979623e+000
6.109506731877961e-004	2.979620e+000
6.149506731877961e-004	2.979619e+000
6.183960426718206e-004	2.979619e+000
6.216544483110968e-004	2.979620e+000
6.233059136949160e-004	2.979620e+000
6.248226149717502e-004	2.979621e+000
6.264340669645990e-004	2.979622e+000
6.288338990466995e-004	2.979624e+000
6.327195788089006e-004	2.979628e+000
6.367195788089006e-004	2.979631e+000
6.407195788089007e-004	2.979636e+000
6.447195788089006e-004	2.979640e+000
6.487195788089006e-004	2.979644e+000
6.527195788089006e-004	2.979656e+000
6.539423029658685e-004	2.979712e+000
6.542120892236419e-004	2.979765e+000
6.542851725504248e-004	2.979772e+000
6.543163673989356e-004	2.979762e+000
6.543835605360550e-004	2.979731e+000
6.544627065760681e-004	2.979708e+000
6.545557216572975e-004	2.979694e+000
6.546446556157236e-004	2.979686e+000
6.547999543656398e-004	2.979676e+000
6.549748236221950e-004	2.979668e+000
6.551425019332366e-004	2.979663e+000
6.555363775300352e-004	2.979659e+000
6.573755105110287e-004	2.979657e+000
6.583313473484311e-004	2.979657e+000
6.602430210232360e-004	2.979657e+000
6.640663683728456e-004	2.979657e+000
6.680663683728456e-004	2.979658e+000
6.713992034969022e-004	2.979661e+000
6.729886741161476e-004	2.979664e+000
6.743168840520432e-004	2.979670e+000
6.748316635813808e-004	2.979672e+000
6.751439518744047e-004	2.979673e+000
6.753204478293425e-004	2.979675e+000
6.757598010948347e-004	2.979675e+000
6.760674602836255e-004	2.979669e+000
6.761056699866136e-004	2.979668e+000
6.761412968289058e-004	2.979670e+000
6.761599468081541e-004	2.979674e+000
6.761815557485216e-004	2.979683e+000
6.761991018158944e-004	2.979696e+000
6.762131378752191e-004	2.979712e+000
6.762243971477539e-004	2.979731e+000
6.762330180614047e-004	2.979750e+000
6.762409368655033e-004	2.979772e+000
6.762488358026305e-004	2.979800e+000
6.762616383432346e-004	2.979861e+000
6.762754386196042e-004	2.979952e+000
6.762931910853099e-004	2.980119e+000
6.763117252114756e-004	2.980371e+000
6.763340579414860e-004	2.980800e+000
6.763588951645083e-004	2.981433e+000
6.763862514618960e-004	2.982282e+000
6.764247231938968e-004	2.983563e+000
6.764648756387968e-004	2.984790e+000
6.765082762305370e-004	2.985818e+000
6.765530476394755e-004	2.986470e+000
6.766069396330650e-004	2.986689e+000
6.766952875266330e-004	2.986168e+000
6.767860613772085e-004	2.984970e+000
6.768616343086117e-004	2.983716e+000
6.769302279717669e-004	2.982616e+000
6.770066899667318e-004	2.981557e+000
6.770847399637512e-004	2.980626e+000
6.771450682687910e-004	2.979969e+000
6.771913222140909e-004	2.979466e+000
6.772481853021232e-004	2.978801e+000
6.773032510805321e-004	2.978065e+000
6.773819995601481e-004	2.976830e+000
6.774820253473944e-004	2.975108e+000
6.775621887739950e-004	2.973840e+000
6.776408808732019e-004	2.973007e+000
6.777137706821237e-004	2.972808e+000
6.777652494468671e-004	2.973143e+000
6.778077183212801e-004	2.973819e+000
6.778460909944856e-004	2.974744e+000
6.778839584633467e-004	2.975868e+000
6.779111109940439e-004	2.976732e+000
6.779388168326271e-004	2.977573e+000
6.779726398116613e-004	2.978452e+000
6.780088261648627e-004	2.979162e+000
6.780497419375090e-004	2.979681e+000
6.780897575625854e-004	2.979969e+000
6.781061451879005e-004	2.980028e+000
6.781284031025250e-004	2.980055e+000
6.781501561024325e-004	2.980052e+000
6.781656782474904e-004	2.980040e+000
6.781809187587304e-004	2.980023e+000
6.782149051378101e-004	2.979975e+000
6.782577136730782e-004	2.979918e+000
6.783688684669715e-004	2.979845e+000
6.784773702179366e-004	2.979840e+000
6.790484212515241e-004	2.979857e+000
6.796209735680534e-004	2.979861e+000
6.801873599830452e-004	2.979865e+000
6.811879508199307e-004	2.979872e+000
6.822013427452317e-004	2.979879e+000
6.833382935392135e-004	2.979884e+000
6.843115820591706e-004	2.979888e+000
6.857844427469931e-004	2.979892e+000
6.869871156824788e-004	2.979895e+000
6.886729745795267e-004	2.979897e+000
6.896559070435264e-004	2.979897e+000
6.906359949588716e-004	2.979897e+000
6.914303160526239e-004	2.979897e+000
6.925997458721972e-004	2.979897e+000
6.941080055946676e-004	2.979896e+000
6.956593996118671e-004	2.979895e+000
6.970195403088828e-004	2.979894e+000
6.990138271331040e-004	2.979892e+000
6.995251078229607e-004	2.979892e+000
7.000159429666657e-004	2.979892e+000
7.000601572392972e-004	2.979985e+000
7.000811902215329e-004	2.980183e+000
7.000875085767515e-004	2.980283e+000
7.000907579763288e-004	2.980326e+000
7.000930454839969e-004	2.980347e+000
7.000957541429630e-004	2.980369e+000
7.000992739999005e-004	2.980392e+000
7.001056695122342e-004	2.980424e+000
7.001141445870081e-004	2.980450e+000
7.001233977457336e-004	2.980463e+000
7.001337327050446e-004	2.980460e+000
7.001456441700005e-004	2.980440e+000
7.001598330417337e-004	2.980398e+000
7.001761789929696e-004	2.980336e+000
7.001939568426041e-004	2.980260e+000
7.002100450126385e-004	2.980191e+000
7.002278001572418e-004	2.980122e+000
7.002448555583184e-004	2.980065e+000
7.003057285706715e-004	2.979931e+000
7.003592569424380e-004	2.979882e+000
7.004048491418688e-004	2.979873e+000
7.004533484942169e-004	2.979877e+000
7.005658452838841e-004	2.979893e+000
7.009032443103501e-004	2.979898e+000
7.017830193126777e-004	2.979896e+000
7.023664571363630e-004	2.979895e+000
7.035333327837336e-004	2.979893e+000
7.058670840784748e-004	2.979890e+000
7.098670840784747e-004	2.979887e+000
7.138670840784747e-004	2.979885e+000
7.173106133673547e-004	2.979885e+000
7.210361699857843e-004	2.979886e+000
7.225368298267316e-004	2.979886e+000
7.243748947076362e-004	2.979887e+000
7.262675589713567e-004	2.979888e+000
7.285631480660821e-004	2.979890e+000
7.322832847546810e-004	2.979893e+000
7.362832847546810e-004	2.979897e+000
7.402832847546810e-004	2.979901e+000
7.442832847546810e-004	2.979905e+000
7.482832847546810e-004	2.979909e+000
7.522832847546810e-004	2.979913e+000
7.535061535517177e-004	2.979915e+000
7.538059398827118e-004	2.979937e+000
7.539073333756929e-004	2.979976e+000
7.539391447438354e-004	2.979999e+000
7.539960589804712e-004	2.980035e+000
7.540497022661855e-004	2.980046e+000
7.540793557954870e-004	2.980045e+000
7.541192918067504e-004	2.980041e+000
7.541610136063887e-004	2.980033e+000
7.542177940411893e-004	2.980021e+000
7.542712609469142e-004	2.980009e+000
7.543306648239135e-004	2.979997e+000
7.543947446409621e-004	2.979986e+000
7.545229042750594e-004	2.979968e+000
7.546992715192534e-004	2.979950e+000
7.548791416170461e-004	2.979938e+000
7.550596882581147e-004	2.979931e+000
7.552303797394469e-004	2.979928e+000
7.556908874590017e-004	2.979924e+000
7.570432106360840e-004	2.979923e+000
7.578312285320104e-004	2.979923e+000
7.594072643238632e-004	2.979923e+000
7.612625260790803e-004	2.979923e+000
7.649730495895144e-004	2.979923e+000
7.685656952041386e-004	2.979924e+000
7.715892573239774e-004	2.979927e+000
7.731877972842986e-004	2.979930e+000
7.744533865546365e-004	2.979935e+000
7.749900716338858e-004	2.979938e+000
7.753324075246252e-004	2.979939e+000
7.757613244139349e-004	2.979939e+000
7.759600606439826e-004	2.979934e+000
7.761813834234508e-004	2.979920e+000
7.762556685437833e-004	2.979916e+000
7.762746978889244e-004	2.979917e+000
7.763127565792064e-004	2.979928e+000
7.763358771780193e-004	2.979943e+000
7.763520886139585e-004	2.979963e+000
7.763652031627662e-004	2.979987e+000
7.763761915017082e-004	2.980014e+000
7.763846318223826e-004	2.980042e+000
7.763950801220987e-004	2.980086e+000
7.764052832457990e-004	2.980142e+000
7.764212828977497e-004	2.980260e+000
7.764379996314075e-004	2.980432e+000
7.764600213212385e-004	2.980745e+000
7.764838663113195e-004	2.981201e+000
7.765116763066895e-004	2.981867e+000
7.765466815369106e-004	2.982806e+000
7.765844014240973e-004	2.983778e+000
7.766310294823804e-004	2.984754e+000
7.766730246727205e-004	2.985306e+000
7.767250696059875e-004	2.985528e+000
7.767896409522504e-004	2.985285e+000
7.768586509512330e-004	2.984578e+000
7.769341259051839e-004	2.983481e+000
7.770198426505498e-004	2.982057e+000
7.770993547266253e-004	2.980684e+000
7.771834160021260e-004	2.979220e+000
7.772687008594337e-004	2.977761e+000
7.774147368294010e-004	2.975487e+000
7.775095190856385e-004	2.974403e+000
7.775692071970814e-004	2.974127e+000
7.776170690193474e-004	2.974277e+000
7.776579188310388e-004	2.974725e+000
7.776993862464621e-004	2.975484e+000
7.777383775752385e-004	2.976405e+000
7.777686519700266e-004	2.977193e+000
7.777978208171836e-004	2.977927e+000
7.778326571579594e-004	2.978679e+000
7.778706369925442e-004	2.979299e+000
7.779115647177746e-004	2.979729e+000
7.779525134595038e-004	2.979974e+000
7.779702729054325e-004	2.980027e+000
7.779956057707595e-004	2.980051e+000
7.780237028059649e-004	2.980044e+000
7.780504073340050e-004	2.980022e+000
7.780908326781774e-004	2.979979e+000
7.781516416951739e-004	2.979925e+000
7.782232078391585e-004	2.979897e+000
7.783514778123353e-004	2.979896e+000
7.787956903427456e-004	2.979911e+000
7.791562177653341e-004	2.979913e+000
7.795623090269317e-004	2.979915e+000
7.802849099973489e-004	2.979917e+000
7.813428803936187e-004	2.979921e+000
7.829782601773997e-004	2.979926e+000
7.848169586239968e-004	2.979930e+000
7.869060510516178e-004	2.979933e+000
7.890504667857073e-004	2.979933e+000
7.907988352562940e-004	2.979933e+000
7.923581703381852e-004	2.979932e+000
7.936222612542748e-004	2.979931e+000
7.947066056669304e-004	2.979930e+000
7.956497769924053e-004	2.979930e+000
7.966103717872166e-004	2.979929e+000
7.975028018662227e-004	2.979928e+000
7.984919288354936e-004	2.979927e+000
7.996724936343133e-004	2.979926e+000
7.998838054755899e-004	2.979963e+000
7.999409455871679e-004	2.980091e+000
7.999559964738305e-004	2.980232e+000
7.999652855831161e-004	2.980363e+000
7.999684982863188e-004	2.980396e+000
7.999710102045006e-004	2.980411e+000
7.999738942885607e-004	2.980427e+000
7.999769111618272e-004	2.980441e+000
7.999829449083602e-004	2.980461e+000
7.999922432381849e-004	2.980479e+000
8.000027054832140e-004	2.980481e+000
8.000140646443124e-004	2.980467e+000
8.000272037280299e-004	2.980434e+000
8.000429968712912e-004	2.980380e+000
8.000614350037371e-004	2.980305e+000
8.000772993864946e-004	2.980239e+000
8.000933883395567e-004	2.980175e+000
8.001108829070592e-004	2.980114e+000
8.001737603932424e-004	2.979970e+000
8.002156361919010e-004	2.979926e+000
8.002613428976716e-004	2.979908e+000
8.003070076969980e-004	2.979909e+000
8.004044221525660e-004	2.979924e+000
8.007104151598288e-004	2.979932e+000
8.014059689991192e-004	2.979930e+000
8.024762496873778e-004	2.979928e+000
8.037979773335308e-004	2.979926e+000
8.064414326258369e-004	2.979923e+000
8.104414326258369e-004	2.979920e+000
8.144414326258369e-004	2.979918e+000
8.179161642102283e-004	2.979918e+000
8.216894941113454e-004	2.979919e+000
8.233494442487180e-004	2.979920e+000
8.249147199032959e-004	2.979921e+000
8.264683027119497e-004	2.979922e+000
8.288895563862836e-004	2.979924e+000
8.328091822831330e-004	2.979927e+000
8.368091822831331e-004	2.979931e+000
8.408091822831331e-004	2.979935e+000
8.448091822831331e-004	2.979939e+000
8.488091822831331e-004	2.979943e+000
8.528091822831331e-004	2.979947e+000
8.536999238904012e-004	2.979969e+000
8.539095798830429e-004	2.980010e+000
8.539822649047712e-004	2.980042e+000
8.540499710388201e-004	2.980071e+000
8.540802681783020e-004	2.980076e+000
8.541191572214227e-004	2.980074e+000
8.541587477975521e-004	2.980068e+000
8.541998514390752e-004	2.980059e+000
8.542375042774352e-004	2.980051e+000
8.543080881182372e-004	2.980036e+000
8.543629515409763e-004	2.980025e+000
8.544352612720252e-004	2.980013e+000
8.545019414225003e-004	2.980003e+000
8.545812287134399e-004	2.979993e+000
8.546529408447310e-004	2.979986e+000
8.547723571261476e-004	2.979977e+000
8.548978490904762e-004	2.979970e+000
8.550628675443332e-004	2.979965e+000
8.552487243701935e-004	2.979961e+000
8.557152034860886e-004	2.979958e+000
8.570562975747050e-004	2.979956e+000
8.580863700134179e-004	2.979956e+000
8.599313171207092e-004	2.979956e+000
8.636212113352920e-004	2.979957e+000
8.676212113352920e-004	2.979958e+000
8.716212113352920e-004	2.979961e+000
8.732646239179089e-004	2.979963e+000
8.742918940486820e-004	2.979968e+000
8.747059779363347e-004	2.979971e+000
8.749931120465890e-004	2.979970e+000
8.756201461284958e-004	2.979974e+000
8.758293048240958e-004	2.979971e+000
8.760338955334323e-004	2.979965e+000
8.762543251905073e-004	2.979962e+000
8.763189474341873e-004	2.979980e+000
8.763429906115719e-004	2.980002e+000
8.763530884032487e-004	2.980020e+000
8.763636102452148e-004	2.980046e+000
8.763719789807825e-004	2.980072e+000
8.763817212323525e-004	2.980112e+000
8.763911707279824e-004	2.980162e+000
8.764062245149825e-004	2.980268e+000
8.764221542119364e-004	2.980422e+000
8.764432258176532e-004	2.980709e+000
8.764659060414629e-004	2.981129e+000
8.764940532698729e-004	2.981800e+000
8.765252311582671e-004	2.982656e+000
8.765648698173333e-004	2.983746e+000
8.766104107296426e-004	2.984807e+000
8.766525299379104e-004	2.985471e+000
8.767022180866335e-004	2.985810e+000
8.767622747577070e-004	2.985708e+000
8.768337009059073e-004	2.985076e+000
8.769113969753679e-004	2.984006e+000
8.769992603022423e-004	2.982578e+000
8.770786013334297e-004	2.981242e+000
8.771625513067353e-004	2.979830e+000
8.772481980816455e-004	2.978391e+000
